Date,Close,Open,High,Low,Volume,Change %
26-Sep-12,395.12,392.51,397.86,392.51,23.83K,0.86%
25-Sep-12,391.77,391.17,394.06,390.14,23.94K,0.36%
24-Sep-12,390.37,392.16,394.54,390.08,27.74K,-1.29%
21-Sep-12,395.48,391,395.55,391,101.29K,1.59%
20-Sep-12,389.28,393.05,393.42,385.9,58.64K,-1.34%
19-Sep-12,394.55,391.05,396.17,390.89,44.84K,0.01%
18-Sep-12,394.51,403.48,405.05,392.98,41.84K,-1.80%
17-Sep-12,401.75,400.55,405.27,400.07,38.89K,0.72%
14-Sep-12,398.87,398.13,400.09,395.14,46.50K,1.92%
13-Sep-12,391.36,388.55,391.36,387.68,37.26K,0.78%
12-Sep-12,388.35,387.03,390.3,387.03,32.62K,0.45%
11-Sep-12,386.62,383.87,388.02,383.87,35.75K,-0.58%
10-Sep-12,388.88,395.72,396.27,386.19,48.79K,-2.17%
7-Sep-12,397.51,395.25,397.51,392.56,33.47K,1.04%
6-Sep-12,393.41,396.41,398.77,393.41,33.45K,-1.38%
5-Sep-12,398.92,402.56,404.87,396.31,45.71K,-0.79%
4-Sep-12,402.08,397.37,403.25,397.37,29.64K,1.53%
31-Aug-12,396.02,396.88,398.19,394.29,33.35K,-0.31%
30-Aug-12,397.25,394.9,399.44,393.37,39.04K,1.07%
29-Aug-12,393.06,389.85,394.04,389.85,41.60K,1.89%
28-Aug-12,385.78,381.06,386.05,379.61,41.23K,-0.11%
27-Aug-12,386.19,395.37,395.61,385.05,42.33K,-3.38%
24-Aug-12,399.72,379.45,402.22,378.17,94.64K,1.76%
23-Aug-12,392.82,400.03,400.07,391.54,38.83K,-4.24%
22-Aug-12,410.23,404.22,413.42,404.17,74.16K,-1.59%
21-Aug-12,416.84,430.79,430.79,416.23,70.06K,-4.67%
20-Aug-12,437.28,435.33,437.61,434.92,41.50K,0.88%
17-Aug-12,433.45,430.83,434.72,430.83,37.82K,0.61%
16-Aug-12,430.83,430.77,433.63,429.43,26.76K,0.01%
15-Aug-12,430.77,429.96,432.44,429.96,39.64K,0.30%
14-Aug-12,429.47,425.79,430.89,425.79,50.53K,0.77%
13-Aug-12,426.17,423.79,426.38,423.44,29.84K,0.14%
10-Aug-12,425.56,427.49,427.93,425.06,37.45K,-0.33%
9-Aug-12,426.98,424.43,428.21,424.43,43.06K,0.81%
8-Aug-12,423.57,422.74,424.52,421.31,23.80K,0.25%
7-Aug-12,422.5,423.72,425.46,422.44,33.16K,-0.16%
6-Aug-12,423.16,419.29,423.77,419.29,44.57K,1.18%
3-Aug-12,418.21,417.63,419.26,417.09,24.18K,0.51%
2-Aug-12,416.1,414.23,417.96,414.23,21.90K,0.86%
1-Aug-12,412.55,413.73,413.99,410.54,27.62K,-0.47%
31-Jul-12,414.48,415.7,416.57,414.19,25.40K,-0.13%
30-Jul-12,415,410.57,415.31,410.08,26.69K,0.45%
27-Jul-12,413.16,416.43,417.68,412.47,38.35K,-0.40%
26-Jul-12,414.8,413.78,416.63,412.89,30.78K,0.46%
25-Jul-12,412.91,412.94,415.71,412.56,43.52K,-0.65%
24-Jul-12,415.63,420.19,420.62,414.6,44.84K,-1.51%
23-Jul-12,421.99,423.31,426.13,421.42,50.66K,-0.58%
20-Jul-12,424.47,432.1,432.46,424.47,72.95K,-0.91%
19-Jul-12,428.38,417.77,428.38,417.77,84.90K,2.28%
18-Jul-12,418.83,418.19,419.91,416.1,49.40K,0.31%
17-Jul-12,417.55,411.72,418.5,411.72,48.14K,0.86%
16-Jul-12,413.98,417.54,418.78,413.28,41.74K,-0.72%
13-Jul-12,416.98,409.85,416.98,409.85,55.75K,2.02%
12-Jul-12,408.72,406.5,409.7,406.18,43.56K,0.35%
11-Jul-12,407.28,405.29,408.21,405.07,22.77K,0.47%
10-Jul-12,405.39,406.4,409.86,405.39,28.74K,-0.67%
9-Jul-12,408.12,413.59,414.39,407.51,31.97K,-1.76%
6-Jul-12,415.44,414.01,417.97,413.53,43.33K,0.39%
5-Jul-12,413.83,410.85,413.83,408.43,31.52K,0.75%
4-Jul-12,410.73,413.41,416.03,410.73,27.63K,-0.57%
3-Jul-12,413.09,416.47,417.21,411.86,43.27K,-1.48%
2-Jul-12,419.3,421.94,424.95,418.18,38.61K,-0.73%
29-Jun-12,422.37,420.76,422.37,418.49,55.76K,1.01%
28-Jun-12,418.16,418.04,418.78,415.34,42.93K,0.03%
27-Jun-12,418.04,419.78,422.17,418,43.90K,-0.27%
26-Jun-12,419.19,421.17,421.76,417.92,50.52K,-1.16%
25-Jun-12,424.12,426.54,429.81,422.95,62.79K,-0.71%
22-Jun-12,427.17,429.95,430.19,426.5,51.73K,-0.92%
21-Jun-12,431.14,432.27,433.49,430.83,43.84K,-0.40%
20-Jun-12,432.89,431.8,434.16,429.2,34.00K,0.42%
19-Jun-12,431.08,434.04,435.11,430.23,68.59K,-1.04%
18-Jun-12,435.59,436.89,439.29,433.75,59.25K,0.58%
15-Jun-12,433.09,425.62,433.09,425.62,72.65K,1.84%
14-Jun-12,425.28,425.74,428.59,424.05,46.93K,-0.54%
13-Jun-12,427.61,429.73,429.73,424.86,84.09K,-0.13%
12-Jun-12,428.16,432.89,432.89,428.04,57.13K,-1.00%
11-Jun-12,432.5,432.15,435.86,430.28,68.13K,-0.09%
8-Jun-12,432.9,439.02,441.46,432.9,82.63K,-0.35%
7-Jun-12,434.41,431.14,436.68,428.61,71.30K,1.88%
6-Jun-12,426.39,421.09,427.17,420.81,91.50K,1.28%
5-Jun-12,421.02,413.96,421.02,413.58,101.79K,1.05%
4-Jun-12,416.65,426.91,427.58,416.65,143.32K,-2.83%
1-Jun-12,428.8,430.75,432.27,427.98,72.18K,-0.09%
31-May-12,429.2,431.84,433.94,428.52,48.18K,-1.41%
30-May-12,435.34,433.29,437.31,432.39,49.05K,0.90%
29-May-12,431.44,431.75,432.91,429.11,47.68K,-0.93%
28-May-12,435.48,443.24,443.24,433.42,66.81K,-0.43%
25-May-12,437.38,432.62,438.42,431.01,77.82K,2.45%
24-May-12,426.92,431.39,435.59,425.65,58.04K,-2.25%
23-May-12,436.75,443.6,446.2,436.75,66.02K,-2.50%
22-May-12,447.94,451.32,453.7,446.84,84.44K,-0.02%
21-May-12,448.02,438.53,448.19,437.72,77.33K,3.00%
18-May-12,434.95,439.69,440.24,430.29,80.36K,-1.72%
17-May-12,442.58,449.77,453.72,442.58,77.75K,-1.63%
16-May-12,449.91,455.75,458.57,446.38,86.46K,-1.26%
15-May-12,455.65,462.97,467.63,455.47,97.22K,-2.99%
14-May-12,469.69,477.73,483.15,469.69,110.42K,-2.17%
11-May-12,480.1,487.68,488.13,479.87,114.30K,-1.23%
10-May-12,486.07,490.03,491.35,482.68,134.65K,-0.32%
9-May-12,487.62,488.19,490.49,485.33,113.92K,-0.09%
8-May-12,488.07,488.6,492.44,486.25,133.18K,0.36%
7-May-12,486.31,481.95,486.31,481.05,100.55K,2.10%
4-May-12,476.32,470.53,477.72,470.53,108.08K,1.60%
3-May-12,468.8,470.54,473.07,465,103.90K,-0.77%
2-May-12,472.46,476.02,478.44,471.07,118.28K,-0.28%
27-Apr-12,473.77,473.43,475.22,470.43,86.18K,0.76%
26-Apr-12,470.21,472.82,475.44,470.21,96.33K,-0.56%
25-Apr-12,472.87,471.39,473.22,468.89,88.09K,1.55%
24-Apr-12,465.65,465.67,466.23,460.6,88.34K,0.10%
23-Apr-12,465.17,466.8,469.2,464.61,66.38K,-0.12%
20-Apr-12,465.72,467.08,470.5,462.91,106.58K,-0.29%
19-Apr-12,467.08,470.81,473.31,465.29,144.51K,-1.08%
18-Apr-12,472.16,475.1,478.87,471.36,143.50K,-0.14%
17-Apr-12,472.84,471.54,474.92,467.58,118.09K,0.98%
16-Apr-12,468.26,465.06,470.73,461.76,89.70K,1.24%
13-Apr-12,462.52,467.48,468.38,462.52,122.02K,-0.59%
12-Apr-12,465.26,462.22,468.14,460.79,106.54K,1.42%
11-Apr-12,458.74,457.56,458.74,452.69,99.44K,1.75%
10-Apr-12,450.85,451.01,455.86,448.91,87.74K,0.03%
9-Apr-12,450.73,450.55,452.06,448.17,66.30K,0.74%
6-Apr-12,447.44,447.08,450.23,445.87,91.17K,0.56%
5-Apr-12,444.93,439,445.8,436.67,61.59K,1.17%
4-Apr-12,439.77,446.02,447.02,439.27,50.71K,-1.35%
3-Apr-12,445.77,440.95,446.14,440.23,59.85K,1.07%
30-Mar-12,441.03,442.57,443.74,437.62,67.12K,0.32%
29-Mar-12,439.63,449.01,449.01,439.47,74.52K,-1.50%
28-Mar-12,446.32,443.2,447.14,437.05,82.03K,0.09%
27-Mar-12,445.92,457.55,457.55,445.92,120.88K,-2.90%
26-Mar-12,459.26,458.21,459.26,451.46,93.97K,1.14%
23-Mar-12,454.1,448.93,455.16,448.85,88.12K,1.89%
22-Mar-12,445.67,442.77,448.92,442.44,81.61K,-0.02%
21-Mar-12,445.77,443.43,450.25,443.13,98.38K,1.24%
20-Mar-12,440.29,435.2,441.73,435.2,62.75K,0.51%
19-Mar-12,438.07,435.82,440.92,433.6,58.56K,-0.10%
16-Mar-12,438.52,449.66,450.32,438.52,113.65K,-0.75%
15-Mar-12,441.85,433.47,442.55,430.39,105.70K,1.84%
14-Mar-12,433.86,435.73,437.23,429.22,64.09K,1.04%
13-Mar-12,429.39,429.73,433.66,427.76,62.96K,0.32%
12-Mar-12,428.02,429.83,432.61,423.43,74.78K,-0.95%
9-Mar-12,432.11,429.2,435.27,424.43,78.99K,0.10%
8-Mar-12,431.66,436.44,443.5,431.66,90.58K,-2.78%
7-Mar-12,444.02,442.74,444.25,433.69,101.25K,-0.22%
6-Mar-12,445,465.63,468.15,444.99,154.49K,-2.67%
5-Mar-12,457.21,448.66,459.8,448.66,103.34K,4.01%
2-Mar-12,439.6,432.32,439.6,431.79,81.70K,2.72%
1-Mar-12,427.95,426.48,427.95,422.65,89.54K,1.02%
29-Feb-12,423.64,420.02,423.64,418.01,125.98K,0.34%
28-Feb-12,422.22,429.26,431.11,421.65,121.72K,-1.44%
27-Feb-12,428.41,426.03,430.75,425.66,65.37K,1.18%
24-Feb-12,423.43,427.1,429.42,423.43,78.56K,-0.11%
23-Feb-12,423.89,419.49,423.89,416.45,67.37K,1.31%
22-Feb-12,418.41,410.63,418.41,410.63,54.90K,1.83%
21-Feb-12,410.91,421.81,422.19,410.32,59.09K,-0.74%
20-Feb-12,413.98,409.83,414.5,408.98,48.96K,2.65%
17-Feb-12,403.3,397.98,403.3,397.98,40.79K,1.71%
16-Feb-12,396.51,395.2,398.44,393.66,34.86K,-0.23%
15-Feb-12,397.41,398.61,400.66,394.38,45.76K,-0.71%
14-Feb-12,400.26,391.08,400.26,391.08,36.46K,1.19%
13-Feb-12,395.54,402.37,402.37,395.54,34.55K,-2.34%
10-Feb-12,405.02,410.11,410.11,403.49,49.90K,-1.55%
9-Feb-12,411.39,412.98,414.6,409.18,51.51K,0.45%
8-Feb-12,409.53,403.74,409.74,401.51,44.60K,2.11%
7-Feb-12,401.08,400.43,402.5,396.02,37.02K,0.34%
6-Feb-12,399.73,402.36,402.38,394.91,32.93K,-0.50%
3-Feb-12,401.74,408.95,411.38,401.74,68.55K,0.03%
2-Feb-12,401.61,393.89,401.61,393.82,43.99K,2.80%
1-Feb-12,390.67,388.7,390.67,383.05,39.22K,0.70%
31-Jan-12,387.97,390.43,393.92,387.97,39.04K,0.79%
30-Jan-12,384.94,375.1,384.94,373.1,21.57K,3.20%
20-Jan-12,373,378.07,378.07,373,29.58K,-0.12%
19-Jan-12,373.43,363.15,373.43,363.04,23.02K,2.97%
18-Jan-12,362.66,360.81,363.3,360.47,18.12K,1.06%
17-Jan-12,358.86,357.52,363.5,357.1,23.73K,0.28%
16-Jan-12,357.87,356.77,360.29,355.97,29.38K,1.00%
13-Jan-12,354.33,349.31,354.33,349.31,22.04K,1.79%
12-Jan-12,348.11,347.78,349.44,347.22,24.42K,0.20%
11-Jan-12,347.43,347.98,349.45,346.71,29.08K,0.80%
10-Jan-12,344.68,336.84,345.25,336.84,36.56K,1.58%
9-Jan-12,339.32,334.93,339.32,332.28,171.19K,0.77%
6-Jan-12,336.73,340.19,340.19,336.49,29.08K,-1.23%
5-Jan-12,340.94,346.42,347.13,340.94,20.63K,-2.26%
4-Jan-12,348.84,349.22,349.92,348.24,25.45K,-0.33%
3-Jan-12,350,351.37,354.02,349.31,20.64K,-0.44%
30-Dec-11,351.55,351.83,352.46,348.3,56.18K,0.30%
29-Dec-11,350.51,349.06,350.51,347.39,48.34K,-0.04%
28-Dec-11,350.66,347.59,351.34,347.17,57.72K,0.82%
27-Dec-11,347.8,348.42,348.83,346.48,57.46K,-1.38%
26-Dec-11,352.68,356.15,356.15,349.7,42.84K,-0.99%
23-Dec-11,356.21,352.48,356.97,352.21,29.08K,-1.15%
22-Dec-11,360.37,366.68,366.78,359.12,46.13K,-2.00%
21-Dec-11,367.72,368,369.48,366.96,47.25K,0.56%
20-Dec-11,365.67,365.5,369.09,363.22,46.46K,-0.47%
19-Dec-11,367.4,365.71,367.95,364.73,37.32K,0.37%
16-Dec-11,366.03,364.37,369.65,363.8,65.30K,0.43%
15-Dec-11,364.48,364.14,365.09,360.16,40.49K,-0.84%
14-Dec-11,367.55,371.75,374.42,366.64,58.15K,-1.13%
13-Dec-11,371.75,374.11,377.17,371.75,34.64K,-0.95%
12-Dec-11,375.3,376.97,378.82,373.89,37.72K,-0.49%
9-Dec-11,377.16,381.28,382.13,375.67,31.76K,-1.17%
8-Dec-11,381.63,387.02,388.35,381.63,41.70K,-1.44%
7-Dec-11,387.21,389.15,389.69,386.71,30.86K,-0.77%
6-Dec-11,390.2,393.92,396.29,390.2,37.93K,-0.25%
5-Dec-11,391.19,385.82,391.71,385.82,34.96K,1.90%
2-Dec-11,383.88,380.92,383.88,380.36,25.13K,0.99%
1-Dec-11,380.1,380.47,382.87,377.03,21.23K,-0.15%
30-Nov-11,380.69,381.88,382.62,378.78,26.23K,-0.58%
29-Nov-11,382.9,385.78,386.55,382.9,34.80K,-0.11%
28-Nov-11,383.31,386.04,388.98,383.05,32.65K,-0.01%
25-Nov-11,383.35,381.78,383.74,379.38,27.35K,0.41%
24-Nov-11,381.78,387.26,389.29,381.78,29.22K,-1.75%
23-Nov-11,388.57,385.15,388.57,384.84,33.12K,1.78%
22-Nov-11,381.76,377.46,382.62,375.93,32.28K,0.69%
21-Nov-11,379.14,380.4,382.71,377.92,21.21K,-0.13%
18-Nov-11,379.62,383.14,383.45,377.46,34.40K,-1.62%
17-Nov-11,385.86,390.91,392.23,385.86,33.91K,-1.29%
16-Nov-11,390.89,389.25,392.98,388.51,33.19K,0.78%
15-Nov-11,387.87,391.63,393.46,386.47,37.11K,-0.99%
14-Nov-11,391.74,397.52,397.7,389.04,37.10K,-1.15%
11-Nov-11,396.3,399.67,403.4,396.3,37.28K,-1.18%
10-Nov-11,401.03,402.47,402.47,399.29,25.32K,-1.03%
9-Nov-11,405.19,409.19,410.21,404.18,24.30K,-0.83%
8-Nov-11,408.6,408.36,409.76,405.17,29.83K,-0.47%
7-Nov-11,410.52,409.78,413.94,408.66,35.03K,-0.01%
4-Nov-11,410.57,411.22,412.79,410.37,34.03K,0.52%
3-Nov-11,408.44,408.18,410.48,405.72,27.77K,0.16%
2-Nov-11,407.79,410.02,412.06,407.07,31.59K,-1.46%
1-Nov-11,413.82,418.77,419.16,412.6,44.89K,-1.66%
31-Oct-11,420.81,426.89,428.86,420.81,37.89K,-0.30%
28-Oct-11,422.07,418.83,422.45,415.52,41.37K,1.76%
27-Oct-11,414.75,414.63,415.59,412.79,21.82K,0.64%
26-Oct-11,412.1,410.42,413.66,410.35,25.28K,0.66%
25-Oct-11,409.38,416.06,417.07,409.38,22.40K,-1.23%
24-Oct-11,414.46,415.9,418.34,414.46,21.46K,0.83%
21-Oct-11,411.03,405.44,411.79,405.44,32.63K,1.81%
20-Oct-11,403.73,402.86,404.85,401.62,18.61K,0.64%
19-Oct-11,401.15,404.32,407.02,399.08,24.27K,-0.78%
18-Oct-11,404.32,407.44,408.11,404.32,24.44K,-1.59%
17-Oct-11,410.84,415.52,415.52,410.33,26.21K,-0.88%
14-Oct-11,414.49,413.12,415.62,413.09,21.81K,0.46%
13-Oct-11,412.59,411.17,413.71,407.61,29.05K,0.41%
12-Oct-11,410.91,414.41,415.37,409.3,35.24K,-1.63%
11-Oct-11,417.73,421,421.29,417.35,28.78K,-0.46%
10-Oct-11,419.66,416.77,421.52,415.73,22.78K,0.41%
7-Oct-11,417.96,423.46,423.74,417.96,32.48K,-0.80%
6-Oct-11,421.32,417.94,423.08,417.94,39.42K,0.99%
5-Oct-11,417.21,420.74,422.71,415.85,37.97K,-0.23%
4-Oct-11,418.18,417.46,420.46,415.35,28.43K,-0.93%
3-Oct-11,422.12,426.43,428.28,422.12,29.52K,-1.28%
30-Sep-11,427.6,426.13,433.09,424.64,34.38K,-0.11%
29-Sep-11,428.08,431.8,433.38,425.02,78.19K,-1.36%
28-Sep-11,433.97,441.53,442.53,433.97,37.57K,-0.80%
27-Sep-11,437.47,434.02,440.95,431.86,40.13K,0.70%
26-Sep-11,434.43,436.63,444.4,431.78,35.32K,-1.33%
23-Sep-11,440.3,439.61,442.14,438.58,42.85K,-1.99%
22-Sep-11,449.26,443.3,449.3,441.67,46.86K,0.38%
21-Sep-11,447.57,451.99,454.48,446.65,43.95K,-1.50%
20-Sep-11,454.37,459.32,459.32,454.17,46.15K,-1.58%
19-Sep-11,461.68,450.21,461.68,449.5,46.60K,1.00%
16-Sep-11,457.11,470.87,473.56,457.11,59.04K,-2.88%
15-Sep-11,470.67,462.72,470.9,461.31,70.57K,0.79%
14-Sep-11,466.99,469.33,475.45,466.99,81.37K,-0.51%
13-Sep-11,469.4,469.5,471.07,466.69,68.37K,1.40%
12-Sep-11,462.93,461.14,465.41,460.49,52.17K,0.65%
9-Sep-11,459.92,452.94,460.17,452.33,47.28K,1.47%
8-Sep-11,453.26,450.4,457.41,449.97,60.53K,2.09%
7-Sep-11,443.99,444.4,445.72,440.44,44.27K,1.80%
6-Sep-11,436.16,434.02,437.58,430.82,41.50K,0.10%
5-Sep-11,435.73,438.35,439.82,432.07,52.71K,0.10%
1-Sep-11,435.29,429.49,435.29,429.31,50.02K,2.49%
31-Aug-11,424.71,421.45,426.29,417.79,47.74K,1.30%
30-Aug-11,419.26,421.81,423.01,416.84,45.26K,1.42%
29-Aug-11,413.37,405.89,413.37,405.26,40.74K,2.22%
26-Aug-11,404.41,403.21,405.96,402.81,29.42K,0.69%
25-Aug-11,401.65,398.46,402.19,397.93,30.13K,1.25%
24-Aug-11,396.68,403.21,406.29,396.68,27.50K,-1.15%
23-Aug-11,401.28,405.19,405.19,401.23,29.97K,-1.17%
22-Aug-11,406.03,401.87,406.75,401.87,31.26K,1.31%
19-Aug-11,400.76,399.98,400.76,396.2,26.91K,-0.53%
18-Aug-11,402.89,398.21,402.89,397.7,31.09K,2.40%
17-Aug-11,393.46,387.65,393.46,387.65,39.33K,1.81%
16-Aug-11,386.48,383.96,388.58,383.66,17.93K,0.56%
15-Aug-11,384.32,384.47,384.97,383.37,15.50K,0.10%
12-Aug-11,383.92,385.16,387.13,383.58,20.10K,-0.14%
11-Aug-11,384.44,380.97,384.44,379.84,20.27K,-0.39%
10-Aug-11,385.96,388.61,390.88,385.33,27.14K,-0.45%
9-Aug-11,387.7,388.78,388.82,385.76,41.37K,-2.20%
8-Aug-11,396.41,399.24,400.69,395.14,24.72K,-1.12%
5-Aug-11,400.88,394.89,401.01,394.83,26.82K,1.22%
4-Aug-11,396.05,392.93,398.74,392.92,102.65K,1.17%
3-Aug-11,391.47,393.6,394.15,388.79,26.51K,-1.28%
2-Aug-11,396.55,398.92,400.11,396.23,30.50K,-1.34%
1-Aug-11,401.95,404.84,404.91,400.49,22.32K,-0.92%
29-Jul-11,405.7,407.58,409.04,402.2,18.91K,-0.66%
28-Jul-11,408.39,409.18,411.36,408.18,23.59K,-0.25%
27-Jul-11,409.4,409.54,409.81,406.45,30.17K,0.00%
26-Jul-11,409.39,408.93,410.79,407.31,19.65K,0.01%
25-Jul-11,409.36,409.11,410.38,407.58,14.93K,0.04%
22-Jul-11,409.2,412.97,412.97,408.96,18.90K,-0.93%
21-Jul-11,413.06,416.24,417.06,412.21,18.27K,-0.89%
20-Jul-11,416.77,410.2,416.77,410.2,21.36K,1.62%
19-Jul-11,410.12,414.4,415.43,409.16,16.67K,-1.36%
18-Jul-11,415.77,412.9,415.77,411.22,19.35K,0.25%
15-Jul-11,414.74,419.82,419.82,412.52,19.34K,-1.00%
14-Jul-11,418.93,418.07,419.58,414.27,23.98K,0.18%
13-Jul-11,418.18,422.17,422.69,417.64,40.37K,0.22%
12-Jul-11,417.25,422.13,423.93,416.94,32.19K,-1.84%
11-Jul-11,425.09,429.41,429.63,425.08,21.47K,-1.22%
8-Jul-11,430.32,428.81,431.35,428.75,20.11K,0.08%
7-Jul-11,429.99,426.64,431.03,426.53,23.42K,0.39%
6-Jul-11,428.3,432.15,432.8,427.84,21.98K,-0.63%
5-Jul-11,431.03,427.54,434.07,427.54,25.36K,1.32%
4-Jul-11,425.42,425.04,426.17,423.39,23.94K,0.03%
1-Jul-11,425.29,429.91,430.04,424.26,23.92K,-1.68%
30-Jun-11,432.54,435.21,435.63,432.17,24.18K,-0.47%
29-Jun-11,434.6,433.07,434.92,430.91,25.76K,0.53%
28-Jun-11,432.31,434.05,435.86,430.91,21.08K,-0.45%
27-Jun-11,434.25,436.95,438.53,433.62,25.51K,0.20%
24-Jun-11,433.4,436.17,436.2,432.79,21.92K,-0.31%
23-Jun-11,434.75,436.85,440.51,434.4,19.98K,-1.11%
22-Jun-11,439.63,444.28,445.49,439.29,24.94K,-0.70%
21-Jun-11,442.74,432.81,442.74,432.81,29.72K,2.57%
20-Jun-11,431.63,438.13,440.17,431.59,43.78K,-1.66%
17-Jun-11,438.93,445.88,446.98,438.64,47.40K,-1.40%
16-Jun-11,445.17,439.58,445.66,438.51,34.49K,0.84%
15-Jun-11,441.45,442.85,443.41,436.24,49.90K,-0.02%
14-Jun-11,441.54,441.09,452.55,440.57,61.90K,-0.26%
13-Jun-11,442.69,443.49,446.12,442.02,57.63K,-0.52%
10-Jun-11,445,446.54,451.81,445,41.11K,0.24%
9-Jun-11,443.95,439.82,444.13,437.87,33.51K,1.00%
8-Jun-11,439.57,445.43,446.99,436.15,37.45K,-0.93%
7-Jun-11,443.68,443.11,448.4,441.4,31.80K,2.28%
6-Jun-11,433.81,434.97,436.91,430.15,22.89K,-2.17%
3-Jun-11,443.41,461.93,461.93,436.5,47.64K,-1.59%
2-Jun-11,450.59,446.66,450.59,445.98,34.35K,3.42%
1-Jun-11,435.69,422.98,435.69,420.88,33.94K,3.40%
31-May-11,421.37,414.98,421.37,414.88,22.75K,2.25%
30-May-11,412.1,417.07,417.35,412,27.11K,0.31%
27-May-11,410.82,406.75,410.82,405.78,29.91K,3.21%
26-May-11,398.04,386.36,398.04,371.03,47.22K,3.02%
25-May-11,386.36,388.64,389.9,385.72,35.54K,-4.03%
24-May-11,402.59,407.13,407.61,402.07,39.02K,-3.65%
23-May-11,417.82,429.74,430.54,416.14,31.75K,-3.48%
20-May-11,432.87,444.85,444.85,432.24,26.74K,-2.69%
19-May-11,444.85,450.92,456.47,444.85,25.46K,-2.21%
18-May-11,454.91,457.92,459.19,451.49,28.52K,-2.03%
17-May-11,464.35,471.49,474.57,464.35,24.13K,-1.51%
16-May-11,471.49,479.01,481.51,471.49,25.36K,-1.71%
13-May-11,479.67,482.01,482.51,478.58,18.22K,-0.51%
12-May-11,482.14,483.1,484.74,480.13,22.05K,-0.21%
11-May-11,483.15,479.07,483.74,479.06,21.65K,0.39%
10-May-11,481.29,479.01,481.69,478.58,17.97K,0.80%
9-May-11,477.47,469.01,477.47,467.77,18.94K,1.01%
6-May-11,472.71,472.52,473.63,470.13,23.69K,-1.37%
5-May-11,479.29,485.96,486.99,476.48,21.99K,-1.50%
4-May-11,486.58,483.3,488.02,482.62,21.20K,1.35%
29-Apr-11,480.08,477.43,481.13,477.07,25.17K,1.51%
28-Apr-11,472.93,472.17,474.65,472.17,23.60K,0.77%
27-Apr-11,469.32,465.98,469.32,463.68,28.53K,1.62%
26-Apr-11,461.86,463.77,468.12,461.54,28.30K,-0.81%
25-Apr-11,465.62,458.99,467.01,458.99,26.29K,2.01%
22-Apr-11,456.45,460.89,462.44,454.01,23.57K,-0.84%
21-Apr-11,460.3,458.38,462.74,458.26,21.51K,0.39%
20-Apr-11,458.5,454.57,458.5,454.29,21.04K,1.05%
19-Apr-11,453.74,453.59,457.63,453.54,22.45K,-0.38%
18-Apr-11,455.46,458.39,459.16,454.79,29.84K,-1.19%
15-Apr-11,460.96,462.17,463.5,460.9,24.47K,0.07%
14-Apr-11,460.63,459.87,462.34,459.87,24.31K,-0.08%
13-Apr-11,461.01,464.21,464.74,461.01,25.95K,-0.71%
8-Apr-11,464.29,462.51,464.53,462.19,20.31K,0.17%
7-Apr-11,463.49,464.72,465.85,462,27.54K,-0.31%
6-Apr-11,464.94,458.51,464.94,458.05,27.35K,1.69%
5-Apr-11,457.2,458.19,459.1,454.86,23.34K,-0.01%
4-Apr-11,457.25,459.95,460.65,457.25,24.64K,-0.42%
1-Apr-11,459.17,460.8,463.11,458.55,23.35K,-0.43%
31-Mar-11,461.13,462.27,465.31,460.74,27.89K,0.24%
30-Mar-11,460.04,454.33,460.1,454.31,28.06K,0.47%
29-Mar-11,457.88,460.68,462.31,456.02,36.12K,-0.36%
28-Mar-11,459.52,458.35,463.37,456.74,24.99K,0.39%
25-Mar-11,457.74,461.21,462.67,457.66,28.18K,-0.78%
24-Mar-11,461.32,465.12,468.59,461.32,27.58K,-1.35%
23-Mar-11,467.64,464,467.96,463.96,33.72K,0.61%
22-Mar-11,464.8,470.22,470.98,464.8,37.13K,-0.74%
21-Mar-11,468.25,467.17,469.52,464.78,41.79K,1.56%
18-Mar-11,461.08,459.4,461.88,454.73,53.51K,0.12%
17-Mar-11,460.53,461.48,468.28,457.01,36.01K,-0.66%
16-Mar-11,463.58,467.17,470.64,461.57,36.31K,-1.10%
15-Mar-11,468.74,470.47,476.3,468.2,37.67K,-2.33%
14-Mar-11,479.9,491.95,493.2,479.9,45.60K,-3.06%
11-Mar-11,495.06,490.13,496.22,490.13,43.50K,2.61%
10-Mar-11,482.49,467.54,482.54,467.54,46.17K,2.55%
9-Mar-11,470.51,474.8,475.19,466.72,31.21K,-1.02%
8-Mar-11,475.38,471.78,477.52,471.78,29.85K,1.53%
7-Mar-11,468.22,465.21,468.22,464.44,23.63K,1.96%
4-Mar-11,459.23,454.73,459.23,452.61,32.86K,1.52%
3-Mar-11,452.34,449.78,457.13,449.78,30.74K,-1.20%
2-Mar-11,457.83,464.27,466.26,453.33,46.60K,-1.78%
1-Mar-11,466.12,458.21,466.12,458.14,24.21K,1.03%
28-Feb-11,461.37,467.12,474.22,461.37,34.26K,-1.20%
25-Feb-11,466.96,460.57,467.97,457.96,28.62K,1.23%
24-Feb-11,461.29,462.43,462.87,455.74,43.12K,-1.99%
23-Feb-11,470.67,468.97,474.02,466.88,36.92K,0.14%
22-Feb-11,470.02,467.4,471.68,467.4,52.16K,-2.82%
21-Feb-11,483.68,497.71,497.71,481.86,50.54K,-4.02%
18-Feb-11,503.92,509.1,510.75,502.55,38.44K,-1.16%
17-Feb-11,509.83,510.69,511.04,505.5,35.96K,-0.64%
16-Feb-11,513.11,519.55,519.7,513.11,30.00K,-0.92%
15-Feb-11,517.87,509.28,517.98,509.28,34.38K,0.74%
14-Feb-11,514.05,520.73,522.37,514.05,35.50K,-1.14%
